segment_id,speaker,text,video_id,title,date,channel,segment_id+video_id,annotation,annotation_inference_time
70,SPEAKER_00,"Créer de la richesse, ce n'est pas une fin en soi, mais c'est un moyen qui est nécessaire pour être capable de se payer des programmes sociaux, puis aussi pour se permettre d'être plus autonome face au reste du Canada.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,70|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS"", ""INTERGOVERNMENTAL""], ""identity_themes"": {""present"": true, ""theme"": [""AUTONOMY""], ""stance"": ""ASSERTIVE""}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Critiques selon lesquelles son gouvernement aurait priorisé la création de richesse au détriment du social"", ""reference_type"": ""CRITICISM"", ""confidence"": ""HIGH""}, {""reference_target"": ""Débats Québec-Canada sur l'autonomie provinciale (rapports de pouvoir, transferts, marges de manœuvre)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""VALUES_APPEAL"", ""target"": [""ECONOMIC_POLICY"", ""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""nous (Québec/Québécois, implicite)"", ""actor_type"": ""IMPLICIT"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}, {""actor"": ""Canada (reste du Canada)"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""DIAGNOSING""]}",2.69672131147541
71,SPEAKER_00,"Donc, une de mes grandes fiertés, oui, puis je vais le répéter, c'est que de... Depuis sept ans, le Québec, quand on regarde la croissance économique par habitant, quand on regarde la croissance du salaire moyen, oui, depuis sept ans, on a réussi à battre l'Ontario et le reste du Canada.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,71|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": true, ""theme"": [""AUTONOMY""], ""stance"": ""ASSERTIVE""}, ""implicit_references"": {""present"": false, ""targets"": []}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}, {""actor"": ""Ontario"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Canada (reste du Canada)"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""REPETITION"", ""CONTRAST"", ""COLLECTIVE_WE""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
72,SPEAKER_00,C'est une de mes grandes fiertés.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,72|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Québec having outperformed Ontario and the rest of Canada on economic indicators over the last seven years (growth per capita, average wages)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""REPETITION""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""HISTORIC_ACHIEVEMENT"", ""speech_act"": [""EXPRESSING_EMOTION"", ""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
73,SPEAKER_00,"On a réussi aussi, grâce à nos baisses d'impôts, à battre la croissance du revenu disponible après impôts et après inflation.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,73|bajLePwfbzo,"{""policy_domain"": [""TAXATION"", ""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Comparaison à d'autres juridictions (ex.: Ontario / reste du Canada) sur la croissance du revenu disponible"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""nous/on (gouvernement de la CAQ)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""COLLECTIVE_WE"", ""QUALIFIER""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
74,SPEAKER_00,Merci.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,74|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Audience / attendees being thanked (unspecified)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": false, ""justification_category"": null, ""target"": []}, ""actors"": [], ""temporality"": [""PRESENT_ANNOUNCEMENT""], ""rhetorical_devices"": [""NONE""], ""emotional_register"": ""GRATEFUL"", ""legacy_framing"": ""NONE"", ""speech_act"": [""THANKING""]}",2.69672131147541
75,SPEAKER_00,"Évidemment, les Québécois n'ont pas toujours ressenti cette croissance du revenu disponible parce que, comme partout dans le monde, on a vécu une période où il y a eu une forte augmentation du coût de la vie.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,75|bajLePwfbzo,"{""policy_domain"": [""COST_OF_LIVING""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Période d'inflation récente et crise du coût de la vie ayant amoindri les gains de revenu disponible"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Québécois"", ""actor_type"": ""ELECTORATE"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Monde (comme partout dans le monde)"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""QUALIFIER"", ""COLLECTIVE_WE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""DIAGNOSING""]}",2.69672131147541
76,SPEAKER_00,"Je pense entre autres au logement, je pense entre autres à l'épicerie, mais il reste que quand même, les faits sont têtus.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,76|bajLePwfbzo,"{""policy_domain"": [""HOUSING"", ""COST_OF_LIVING""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Public criticism about affordability (housing and grocery prices) versus government claims about objective results ('les faits')"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [], ""temporality"": [""PRESENT_SITUATION""], ""rhetorical_devices"": [""ENUMERATION"", ""QUALIFIER""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""DIAGNOSING"", ""JUSTIFYING""]}",2.69672131147541
77,SPEAKER_00,Le revenu disponible après impôt et après inflation est très important. plus augmentée depuis sept ans au Québec que dans le reste du Canada.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,77|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS"", ""COST_OF_LIVING""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Criticism about affordability (housing and groceries) and the need to counter it with economic indicators"", ""reference_type"": ""CRITICISM"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}, {""actor"": ""Canada"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""CONTRAST"", ""STATISTICS""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
78,SPEAKER_00,Comment on a fait ça?,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,78|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Claim that Québec's after-tax, inflation-adjusted disposable income increased more than elsewhere in Canada over the last seven years"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Government of Québec (Legault's government)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}, {""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}, {""actor"": ""Rest of Canada"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""RHETORICAL_QUESTION"", ""COLLECTIVE_WE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""TRANSITIONAL"", ""JUSTIFYING""]}",2.69672131147541
79,SPEAKER_00,"Encore là, je suis fier.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,79|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Government actions/record being defended (economic-investment strategy introduced in the following sentence)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""NONE""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""EXPRESSING_EMOTION"", ""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
80,SPEAKER_00,"On a pris une position, j'ose le mot, peut-être que vous allez plus me pardonner les mots maintenant, une position très agressive pour attirer des investissements, des entreprises au Québec.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,80|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Criticism that the government’s pro-investment approach was overly aggressive or poorly worded"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""François Legault (government)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}, {""actor"": ""Entreprises"", ""actor_type"": ""IMPLICIT"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}, {""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}, {""actor"": ""vous (audience)"", ""actor_type"": ""IMPLICIT"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""QUALIFIER"", ""DIRECT_ADDRESS"", ""COLLECTIVE_WE""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
81,SPEAKER_00,"On a eu beaucoup plus d'investissements des entreprises depuis... Évidemment, il y a eu quelques échecs, on en a beaucoup parlé, mais il y a eu surtout beaucoup, beaucoup de succès.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,81|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Public/media criticism about notable government-backed investment failures"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Enterprises (companies)"", ""actor_type"": ""INSTITUTION"", ""valence"": ""MIXED"", ""role"": ""REFERENCED""}, {""actor"": ""Nous / on (Legault government)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""QUALIFIER"", ""REPETITION"", ""COLLECTIVE_WE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""ACKNOWLEDGING""]}",2.69672131147541
82,SPEAKER_00,Et c'est ce qui explique aussi nos bons résultats économiques.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,82|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""prior mention of increased business investment and the contrast with 'some failures' to frame overall economic success"", ""reference_type"": ""CONTEXT"", ""confidence"": ""HIGH""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""nous"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""QUALIFIER"", ""COLLECTIVE_WE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
83,SPEAKER_00,"Ce que ça a fait aussi, c'est qu'en attirant tous ces investissements, on a pu utiliser les surplus d'électricité qu'il y avait chez Hydro-Québec.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,83|bajLePwfbzo,"{""policy_domain"": [""ENERGY"", ""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Government strategy of attracting major investments/industrial projects to absorb Hydro-Québec electricity surpluses"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""Hydro-Québec"", ""actor_type"": ""INSTITUTION"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""COLLECTIVE_WE"", ""QUALIFIER""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
84,SPEAKER_00,On a pu relancer les grands travaux. chez Hydro-Québec.,bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,84|bajLePwfbzo,"{""policy_domain"": [""ENERGY""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": false, ""targets"": []}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Hydro-Québec"", ""actor_type"": ""INSTITUTION"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""COLLECTIVE_WE""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""BUILDER"", ""speech_act"": [""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
85,SPEAKER_00,"Ça va être très important pour les prochains mois, les prochaines années, parce que l'incertitude qui est amenée par Donald Trump amène beaucoup d'entreprises à mettre sur pause leurs investissements.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,85|bajLePwfbzo,"{""policy_domain"": [""MACROECONOMICS""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Economic instability and anticipated investment slowdown linked to a potential/ongoing Trump U.S. political context"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""EXTERNAL_ATTRIBUTION"", ""target"": [""ECONOMIC_POLICY""]}, ""actors"": [{""actor"": ""Donald Trump"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEGATIVE"", ""role"": ""BLAMED""}, {""actor"": ""Entreprises"", ""actor_type"": ""IMPLICIT"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""FUTURE_WARNING""], ""rhetorical_devices"": [""CAUSAL_REASONING""], ""emotional_register"": ""CONCERNED"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""DIAGNOSING"", ""WARNING""]}",2.69672131147541
86,SPEAKER_00,"Donc, c'est important de venir compenser.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,86|bajLePwfbzo,"{""policy_domain"": [""NONE""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Need to offset/compensate for a previously mentioned shortfall or negative effect (unspecified in the sentence)"", ""reference_type"": ""CONTEXT"", ""confidence"": ""LOW""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""DECISION_RATIONALE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [], ""temporality"": [""ATEMPORAL""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""NONE"", ""speech_act"": [""JUSTIFYING""]}",2.69672131147541
87,SPEAKER_00,"C'est important aussi, à moyen et à long terme, les prochaines générations vont profiter Merci. de ses grands travaux chez Hydro-Québec.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,87|bajLePwfbzo,"{""policy_domain"": [""ENERGY""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Large-scale Hydro-Québec infrastructure/expansion plan (major works/energy transition investments) and the need to compensate for future demand"", ""reference_type"": ""POLICY"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Prochaines générations"", ""actor_type"": ""ELECTORATE"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}, {""actor"": ""Hydro-Québec"", ""actor_type"": ""INSTITUTION"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}], ""temporality"": [""FUTURE_WARNING"", ""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""FUTURE_WARNING"", ""QUALIFIER""], ""emotional_register"": ""HOPEFUL"", ""legacy_framing"": ""BUILDER"", ""speech_act"": [""JUSTIFYING"", ""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
88,SPEAKER_00,"Évidemment, j'ai conclu une entente que je jugeais gagnant-gagnant, avec Martin d'ailleurs, avec Terre-Neuve, pour rehausser et renouveler Churchill Falls, mais aussi préparer le développement d'un nouveau projet, Gull Island.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,88|bajLePwfbzo,"{""policy_domain"": [""ENERGY"", ""INTERGOVERNMENTAL""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""The Churchill Falls renegotiation/renewal and related political controversy; implication that critics questioned whether the deal was truly beneficial"", ""reference_type"": ""CRITICISM"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE"", ""SPECIFIC_POLICY""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Martin"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""POSITIVE"", ""role"": ""CREDITED""}, {""actor"": ""Terre-Neuve"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Hydro-Québec"", ""actor_type"": ""INSTITUTION"", ""valence"": ""NEUTRAL"", ""role"": ""SUPPORTED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""QUALIFIER"", ""COLLECTIVE_WE""], ""emotional_register"": ""DEFENSIVE"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""CLAIMING_ACHIEVEMENT"", ""JUSTIFYING""]}",2.69672131147541
89,SPEAKER_00,"Malheureusement, il y a eu une élection au cours des derniers Le nouveau gouvernement...",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,89|bajLePwfbzo,"{""policy_domain"": [""INTERGOVERNMENTAL"", ""ENERGY""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""A subsequent election leading to a change of government that disrupted/complicated the Churchill Falls–God Island 'win-win' agreement process"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""CIRCUMSTANCE_CLAIM"", ""target"": [""SPECIFIC_POLICY""]}, ""actors"": [{""actor"": ""Newfoundland and Labrador (Terre-Neuve)"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""New government (in Newfoundland and Labrador)"", ""actor_type"": ""INSTITUTION"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_CHALLENGE""], ""rhetorical_devices"": [""QUALIFIER""], ""emotional_register"": ""RESIGNED"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""DIAGNOSING"", ""ACKNOWLEDGING""]}",2.69672131147541
90,SPEAKER_00,"Terre-Neuve a jugé, dans le fond, que l'entente était trop avantageuse pour le Québec, mais je suis confiant qu'au cours des prochains mois, on va trouver une entente gagnant-gagnant parce que c'est important pour le Québec, c'est important pour Terre-Neuve de profiter de cette immense possibilité.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,90|bajLePwfbzo,"{""policy_domain"": [""INTERGOVERNMENTAL""], ""identity_themes"": {""present"": false, ""theme"": [], ""stance"": null}, ""implicit_references"": {""present"": true, ""targets"": [{""reference_target"": ""Une entente intergouvernementale Québec–Terre-Neuve antérieure (probablement liée à l’énergie/électricité) remise en cause après une élection à Terre-Neuve"", ""reference_type"": ""CONTEXT"", ""confidence"": ""MEDIUM""}]}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""Terre-Neuve"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}, {""actor"": ""Québec"", ""actor_type"": ""GEOGRAPHIC"", ""valence"": ""POSITIVE"", ""role"": ""SUPPORTED""}, {""actor"": ""Nous (gouvernement du Québec / CAQ)"", ""actor_type"": ""POLITICAL_GROUP"", ""valence"": ""NEUTRAL"", ""role"": ""REFERENCED""}], ""temporality"": [""PRESENT_SITUATION"", ""FUTURE_HOPE""], ""rhetorical_devices"": [""QUALIFIER"", ""COLLECTIVE_WE""], ""emotional_register"": ""HOPEFUL"", ""legacy_framing"": ""PRAGMATIST"", ""speech_act"": [""JUSTIFYING"", ""WISHING""]}",2.69672131147541
91,SPEAKER_00,"Je suis fier aussi du rattrapage qu'on a fait en santé, en éducation, en culture.",bajLePwfbzo,Le PM du Québec François Legault démissionne – 14 janvier 2026,20260114,cpac,91|bajLePwfbzo,"{""policy_domain"": [""HEALTHCARE"", ""EDUCATION""], ""identity_themes"": {""present"": true, ""theme"": [""CULTURAL_DISTINCTIVENESS""], ""stance"": ""ASSERTIVE""}, ""implicit_references"": {""present"": false, ""targets"": []}, ""justification_type"": {""present"": true, ""justification_category"": ""RECORD_DEFENSE"", ""target"": [""OVERALL_MANDATE""]}, ""actors"": [{""actor"": ""François Legault"", ""actor_type"": ""INDIVIDUAL"", ""valence"": ""POSITIVE"", ""role"": ""REFERENCED""}], ""temporality"": [""PAST_ACHIEVEMENT""], ""rhetorical_devices"": [""ENUMERATION"", ""COLLECTIVE_WE""], ""emotional_register"": ""PROUD"", ""legacy_framing"": ""TRANSFORMATIVE"", ""speech_act"": [""CLAIMING_ACHIEVEMENT""]}",2.69672131147541
